"Journal Name","Search URL","Country"
"Proceedings of the ASIST Annual Meeting","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+ASIST+Annual+Meeting&tip=jou","United Kingdom"
"Proceedings of the ASME Design Engineering Technical Conference","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+ASME+Design+Engineering+Technical+Conference&tip=jou","United States"
"Proceedings of the Australian Software Engineering Conference, ASWEC","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+Australian+Software+Engineering+Conference,+ASWEC&tip=jou","United States"
"Proceedings of the Conference on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+Conference+on+Object-Oriented+Programming+Systems,+Languages,+and+Applications,+OOPSLA&tip=jou","United States"
"Proceedings of the Data Compression Conference","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+Data+Compression+Conference&tip=jou","United States"
"Proceedings of the Eighth IASTED International Conference on Artificial Intelligence andSoft Computing","http://www.scimagojr.com/journalsearch.php?q=Soft+Computing&tip=jou","United States"
"Proceedings of the Eighth IASTED International Conference on Internet andMultimedia Systemsand Applications","http://www.scimagojr.com/journalsearch.php?q=Multimedia+Systems&tip=jou","United States"
"Proceedings of the Euromicro Conference on Software Maintenance and Reengineering, CSMR","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+Euromicro+Conference+on+Software+Maintenance+and+Reengineering,+CSMR&tip=jou","United States"
"Proceedings of the IASTED International Conference on AppliedSimulationand Modelling","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United States"
"Proceedings of the IASTED International Conference on Artificial Intelligence andSoft Computing","http://www.scimagojr.com/journalsearch.php?q=Soft+Computing&tip=jou","Canada"
"Proceedings of the IASTED International Conference on Communication Systems andNetworks","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Proceedings of the IASTED International Conference on Intelligent Systems and Control","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IASTED+International+Conference+on+Intelligent+Systems+and+Control&tip=jou","Canada"
"Proceedings of the IASTED International Conference on Internet andMultimedia Systemsand Applications","http://www.scimagojr.com/journalsearch.php?q=Multimedia+Systems&tip=jou","Canada"
"Proceedings of the IASTED International Conference on Internet andMultimedia Systemsand Applications, EuroIMSA","http://www.scimagojr.com/journalsearch.php?q=Multimedia+Systems&tip=jou","United States"
"Proceedings of the IASTED International Conference on Internet andMultimedia Systemsand Applications, IMSA","http://www.scimagojr.com/journalsearch.php?q=Multimedia+Systems&tip=jou","United States"
"Proceedings of the IASTED International Conference on Modelling, Identification, and Control, MIC","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IASTED+International+Conference+on+Modelling,+Identification,+and+Control,+MIC&tip=jou","Canada"
"Proceedings of the IASTED International Conference on Modelling, Simulation and Optimatization","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IASTED+International+Conference+on+Modelling,+Simulation+and+Optimatization&tip=jou","Canada"
"Proceedings of the IASTED International Conference on Modelling,Simulationand Optimatization","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","Canada"
"Proceedings of the IASTED International Conference on Neural Networks andComputational Intelligence","http://www.scimagojr.com/journalsearch.php?q=Computational+Intelligence&tip=jou","United States"
"Proceedings of the IASTED International Conference on Parallel and Distributed Computing and Systems","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IASTED+International+Conference+on+Parallel+and+Distributed+Computing+and+Systems&tip=jou","Canada"
"Proceedings of the IASTED International Conference onArtificial Intelligenceand Soft Computing","http://www.scimagojr.com/journalsearch.php?q=Artificial+Intelligence&tip=jou","Canada"
"Proceedings of the IASTED International Conference onNeural Networksand Computational Intelligence","http://www.scimagojr.com/journalsearch.php?q=Neural+Networks&tip=jou","United States"
"Proceedings of the IASTED International Conference onSignal Processing, Pattern Reconition, and Applications","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","United States"
"Proceedings of the IEEE AnnualSimulationSymposium","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United States"
"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+Computer+Society+Conference+on+Computer+Vision+and+Pattern+Recognition&tip=jou","United States"
"Proceedings of the IEEE International Conference on Computer Vision","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+International+Conference+on+Computer+Vision&tip=jou","United States"
"Proceedings of the IEEE International Conference on Engineering of Complex Computer Systems, ICECCS","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+International+Conference+on+Engineering+of+Complex+Computer+Systems,+ICECCS&tip=jou","United States"
"Proceedings of the IEEE International Conference on Industrial Technology","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+International+Conference+on+Industrial+Technology&tip=jou","United States"
"Proceedings of the IEEE International Conference on VLSI Design","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+International+Conference+on+VLSI+Design&tip=jou","United States"
"Proceedings of the IEEE International Conference onMechatronics2004, ICM'04","http://www.scimagojr.com/journalsearch.php?q=Mechatronics&tip=jou","United States"
"Proceedings of the IEEE International Conference onVLSI Design","http://www.scimagojr.com/journalsearch.php?q=VLSI+Design&tip=jou","United States"
"Proceedings of the IEEE Southwest Symposium on Image Analysis and Interpretation","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+Southwest+Symposium+on+Image+Analysis+and+Interpretation&tip=jou","United States"
"Proceedings of the IEEE Symposium on Computer-Based Medical Systems","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+Symposium+on+Computer-Based+Medical+Systems&tip=jou","United States"
"Proceedings of the IEEE Symposium on Reliable Distributed Systems","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+Symposium+on+Reliable+Distributed+Systems&tip=jou","United States"
"Proceedings of the IEEE VLSI Test Symposium","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+IEEE+VLSI+Test+Symposium&tip=jou","United States"
"Proceedings of the Institution of Civil Engineers: Engineering andComputational Mechanics","http://www.scimagojr.com/journalsearch.php?q=Computational+Mechanics&tip=jou","United Kingdom"
"Proceedings of the International Conference on Dependable Systems and Networks","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+International+Conference+on+Dependable+Systems+and+Networks&tip=jou","United States"
"Proceedings of the International Conference on Engineering of Reconfigurable Systems andAlgorithms, ERSA'04","http://www.scimagojr.com/journalsearch.php?q=Algorithms&tip=jou","United States"
"Proceedings of the International Conference on Parallel and Distributed Systems - ICPADS","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+International+Conference+on+Parallel+and+Distributed+Systems+-+ICPADS&tip=jou","United States"
"Proceedings of the International Conference on Supercomputing","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","United States"
"Proceedings of the International Conference on Tools withArtificial Intelligence","http://www.scimagojr.com/journalsearch.php?q=Artificial+Intelligence&tip=jou","United States"
"Proceedings of the International Conference on WirelessNetworks, ICWN'04","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Proceedings of the International Conference onArtificial Intelligence, IC-AI'04","http://www.scimagojr.com/journalsearch.php?q=Artificial+Intelligence&tip=jou","United States"
"Proceedings of the International Conference onArtificial IntelligenceIC-AI 2003","http://www.scimagojr.com/journalsearch.php?q=Artificial+Intelligence&tip=jou","United States"
"Proceedings of the International Conference onComputer Supported Cooperative Workin Design","http://www.scimagojr.com/journalsearch.php?q=Computer+Supported+Cooperative+Work&tip=jou","Canada"
"Proceedings of the International Conference onWireless Networks, ICWN'04","http://www.scimagojr.com/journalsearch.php?q=Wireless+Networks&tip=jou","United States"
"Proceedings of the International Joint Conference on Neural Networks","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+International+Joint+Conference+on+Neural+Networks&tip=jou","United States"
"Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc)","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+International+Symposium+on+Mobile+Ad+Hoc+Networking+and+Computing+(MobiHoc)&tip=jou","United States"
"Proceedings of The International Symposium on Multiple-Valued Logic","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+The+International+Symposium+on+Multiple-Valued+Logic&tip=jou","United States"
"Proceedings of the International Symposium on Parallel Architectures, Algorithms andNetworks, I-SPAN","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Proceedings of the International Workshop on High-LevelProgramming Models and Supportive Environments, HIPS","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United States"
"Proceedings of the International Workshop on Network and Operating System Support for Digital Audio and Video","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+International+Workshop+on+Network+and+Operating+System+Support+for+Digital+Audio+and+Video&tip=jou","United States"
"Proceedings of the International Workshop on Rapid System Prototyping","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+International+Workshop+on+Rapid+System+Prototyping&tip=jou","United States"
"Proceedings of the Joint Conference onInformation Sciences","http://www.scimagojr.com/journalsearch.php?q=Information+Sciences&tip=jou","United States"
"Proceedings of the National Conference on Artificial Intelligence","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+National+Conference+on+Artificial+Intelligence&tip=jou","United States"
"Proceedings of the Ocean DrillingProgram: Scientific Results","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United States"
"Proceedings of the Romanian Academy Series A - Mathematics Physics Technical Sciences Information Science","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+Romanian+Academy+Series+A+-+Mathematics+Physics+Technical+Sciences+Information+Science&tip=jou","Romania"
"Proceedings of the Seventeenth International FloridaArtificial IntelligenceResearch Society Conference, FLAIRS 2004","http://www.scimagojr.com/journalsearch.php?q=Artificial+Intelligence&tip=jou","United States"
"Proceedings of the Seventh International Conference onInformation Fusion, FUSION 2004","http://www.scimagojr.com/journalsearch.php?q=Information+Fusion&tip=jou","United States"
"Proceedings of the SICE Annual Conference","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+SICE+Annual+Conference&tip=jou","Japan"
"Proceedings of the SIGCSE Technical Symposium onComputer Science Education","http://www.scimagojr.com/journalsearch.php?q=Computer+Science+Education&tip=jou","United States"
"Proceedings of the Symposium on Interactive 3D Graphics","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+Symposium+on+Interactive+3D+Graphics&tip=jou","United States"
"Proceedings of the Workshop on Enabling Technologies: Infrastructure for Collaborative Enterprises, WET ICE","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+Workshop+on+Enabling+Technologies:+Infrastructure+for+Collaborative+Enterprises,+WET+ICE&tip=jou","United States"
"Proceedings of the World Congress on Intelligent Control and Automation (WCICA)","http://www.scimagojr.com/journalsearch.php?q=Proceedings+of+the+World+Congress+on+Intelligent+Control+and+Automation+(WCICA)&tip=jou","United States"
"Proceedings of theIEEE MicroElectro Mechanical Systems (MEMS)","http://www.scimagojr.com/journalsearch.php?q=IEEE+Micro&tip=jou","United States"
"Proceedings of theInformation VisualizationConference","http://www.scimagojr.com/journalsearch.php?q=Information+Visualization&tip=jou","United States"
"Proceedings VRCAI 2004 - ACM SIGGRAPH International Conference onVirtual RealityContinuum and its Applications in Industry","http://www.scimagojr.com/journalsearch.php?q=Virtual+Reality&tip=jou","United States"
"Proceedings, Twentieth International Conference onMachine Learning","http://www.scimagojr.com/journalsearch.php?q=Machine+Learning&tip=jou","United States"
"Procesamiento de Lenguaje Natural","http://www.scimagojr.com/journalsearch.php?q=Procesamiento+de+Lenguaje+Natural&tip=jou","Spain"
"Production Planning and Control","http://www.scimagojr.com/journalsearch.php?q=Production+Planning+and+Control&tip=jou","United Kingdom"
"Profesional de la Informacion","http://www.scimagojr.com/journalsearch.php?q=Profesional+de+la+Informacion&tip=jou","Spain"
"Program","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United Kingdom"
"ProgramComprehension, Workshop Proceedings","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United States"
"Programming and Computer Software","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","Russian Federation"
"Programmirovanie","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","Russian Federation"
"Progress in Computational Fluid Dynamics","http://www.scimagojr.com/journalsearch.php?q=Progress+in+Computational+Fluid+Dynamics&tip=jou","United Kingdom"
"Progress in Informatics","http://www.scimagojr.com/journalsearch.php?q=Progress+in+Informatics&tip=jou","Japan"
"Proteins: Structure, Function and Genetics","http://www.scimagojr.com/journalsearch.php?q=Bioinformatics&tip=jou","United States"
"Public Transport","http://www.scimagojr.com/journalsearch.php?q=Public+Transport&tip=jou","Germany"
"Public TransportInternational","http://www.scimagojr.com/journalsearch.php?q=Public+Transport&tip=jou","Belgium"
"Publishing Research Quarterly","http://www.scimagojr.com/journalsearch.php?q=Publishing+Research+Quarterly&tip=jou","United States"
"Qinghua Daxue Xuebao/Journal of Tsinghua University","http://www.scimagojr.com/journalsearch.php?q=Qinghua+Daxue+Xuebao/Journal+of+Tsinghua+University&tip=jou","China"
"Qualitative Theory ofDynamical Systems","http://www.scimagojr.com/journalsearch.php?q=Dynamical+Systems&tip=jou","United States"
"Quantum Information and Computation","http://www.scimagojr.com/journalsearch.php?q=Quantum+Information+and+Computation&tip=jou","United States"
"Quantum Information Processing","http://www.scimagojr.com/journalsearch.php?q=Quantum+Information+Processing&tip=jou","United States"
"QuantumInformation and Computation","http://www.scimagojr.com/journalsearch.php?q=Information+and+Computation&tip=jou","United States"
"Queue","http://www.scimagojr.com/journalsearch.php?q=Queue&tip=jou","United States"
"Queueing Systems","http://www.scimagojr.com/journalsearch.php?q=Queue&tip=jou","Netherlands"
"Queueing Systems","http://www.scimagojr.com/journalsearch.php?q=Queueing+Systems&tip=jou","Netherlands"
"RAIRO - Theoretical Informatics and Applications","http://www.scimagojr.com/journalsearch.php?q=RAIRO+-+Theoretical+Informatics+and+Applications&tip=jou","France"
"RAIRO Recherche Operationnelle","http://www.scimagojr.com/journalsearch.php?q=RAIRO+Recherche+Operationnelle&tip=jou","France"
"Random Structures and Algorithms","http://www.scimagojr.com/journalsearch.php?q=Random+Structures+and+Algorithms&tip=jou","United Kingdom"
"Real-Time Systems","http://www.scimagojr.com/journalsearch.php?q=Real-Time+Systems&tip=jou","Netherlands"
"ReCALL","http://www.scimagojr.com/journalsearch.php?q=ReCALL&tip=jou","United Kingdom"
"Recent Patents on Computer Science","http://www.scimagojr.com/journalsearch.php?q=Recent+Patents+on+Computer+Science&tip=jou","Netherlands"
"Record - IEEE PLANS, Position Location and Navigation Symposium","http://www.scimagojr.com/journalsearch.php?q=Record+-+IEEE+PLANS,+Position+Location+and+Navigation+Symposium&tip=jou","United States"
"Reference and User Services Quarterly","http://www.scimagojr.com/journalsearch.php?q=Reference+and+User+Services+Quarterly&tip=jou","United States"
"Reliable Computing","http://www.scimagojr.com/journalsearch.php?q=Reliable+Computing&tip=jou","Netherlands"
"Report on carcinogens : carcinogen profiles / U","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","S"
"Report Rapport Centrum voor Wiskunde en Informatica, Department ofOperations Research, Statistics, and System Theory (BS)","http://www.scimagojr.com/journalsearch.php?q=Operations+Research&tip=jou","Netherlands"
"Requirements Engineering","http://www.scimagojr.com/journalsearch.php?q=Requirements+Engineering&tip=jou","United Kingdom"
"Research in Autism Spectrum Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","Netherlands"
"Research in Learning Technology","http://www.scimagojr.com/journalsearch.php?q=Research+in+Learning+Technology&tip=jou","Sweden"
"Research Journal of Applied Sciences, Engineering and Technology","http://www.scimagojr.com/journalsearch.php?q=Research+Journal+of+Applied+Sciences,+Engineering+and+Technology&tip=jou","United Kingdom"
"Research Journal of Information Technology","http://www.scimagojr.com/journalsearch.php?q=Research+Journal+of+Information+Technology&tip=jou","United States"
"Research Reports on Information Science and Electrical Engineering of Kyushu University","http://www.scimagojr.com/journalsearch.php?q=Research+Reports+on+Information+Science+and+Electrical+Engineering+of+Kyushu+University&tip=jou","Japan"
"ResearchJournal of Information Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Technology&tip=jou","United States"
"Resource Sharing and InformationNetworks","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Reviews in Endocrine and Metabolic Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","Netherlands"
"Reviews in Gastroenterological Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","United States"
"Revista de Direito, Estado e Telecomunicacoes","http://www.scimagojr.com/journalsearch.php?q=Revista+de+Direito,+Estado+e+Telecomunicacoes&tip=jou","Brazil"
"Revue d'Intelligence Artificielle","http://www.scimagojr.com/journalsearch.php?q=Revue+d'Intelligence+Artificielle&tip=jou","France"
"Revue Francaise de Photogrammetrie et de Teledetection","http://www.scimagojr.com/journalsearch.php?q=Revue+Francaise+de+Photogrammetrie+et+de+Teledetection&tip=jou","France"
"RIAI - Revista Iberoamericana de Automatica e Informatica Industrial","http://www.scimagojr.com/journalsearch.php?q=RIAI+-+Revista+Iberoamericana+de+Automatica+e+Informatica+Industrial&tip=jou","Spain"
"RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao","http://www.scimagojr.com/journalsearch.php?q=RISTI+-+Revista+Iberica+de+Sistemas+e+Tecnologias+de+Informacao&tip=jou","Portugal"
"Robotica","http://www.scimagojr.com/journalsearch.php?q=Robotica&tip=jou","United Kingdom"
"Robotics and Autonomous Systems","http://www.scimagojr.com/journalsearch.php?q=Robotics+and+Autonomous+Systems&tip=jou","Netherlands"
"Robotics and Computer-Integrated Manufacturing","http://www.scimagojr.com/journalsearch.php?q=Robotics+and+Computer-Integrated+Manufacturing&tip=jou","United Kingdom"
"Romanian Journal of Information Science and Technology","http://www.scimagojr.com/journalsearch.php?q=Romanian+Journal+of+Information+Science+and+Technology&tip=jou","Romania"
"Romanian Review Precision Mechanics, Optics andMechatronics","http://www.scimagojr.com/journalsearch.php?q=Mechatronics&tip=jou","Romania"
"RomanianJournal of Information Scienceand Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Science&tip=jou","Romania"
"Rossijskij Khimicheskij Zhurnal (Zhurnal Rossijskogo Khimicheskogo Obshchestva Im","http://www.scimagojr.com/journalsearch.php?q=Mendel&tip=jou","D"
"RSC Theoretical and Computational Chemistry Series","http://www.scimagojr.com/journalsearch.php?q=RSC+Theoretical+and+Computational+Chemistry+Series&tip=jou","United Kingdom"
"Ruan Jian Xue Bao/Journal of Software","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Software&tip=jou","China"
"Scalable Computing","http://www.scimagojr.com/journalsearch.php?q=Scalable+Computing&tip=jou","Romania"
"Scandinavian Journal of Information Systems","http://www.scimagojr.com/journalsearch.php?q=Scandinavian+Journal+of+Information+Systems&tip=jou","Denmark"
"Science China Information Sciences","http://www.scimagojr.com/journalsearch.php?q=Science+China+Information+Sciences&tip=jou","China"
"Science of Computer Programming","http://www.scimagojr.com/journalsearch.php?q=Science+of+Computer+Programming&tip=jou","Netherlands"
"Science Technology and Human Values","http://www.scimagojr.com/journalsearch.php?q=Science+Technology+and+Human+Values&tip=jou","United States"
"Scientific and Technical Information Processing","http://www.scimagojr.com/journalsearch.php?q=Scientific+and+Technical+Information+Processing&tip=jou","United States"
"Scientific Annals of Computer Science","http://www.scimagojr.com/journalsearch.php?q=Scientific+Annals+of+Computer+Science&tip=jou","Romania"
"Scientific Modeling andSimulationSMNS","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","Netherlands"
"Scientific Programming","http://www.scimagojr.com/journalsearch.php?q=Scientific+Programming&tip=jou","Netherlands"
"Scientific Visualization","http://www.scimagojr.com/journalsearch.php?q=Scientific+Visualization&tip=jou","Russian Federation"
"ScientificProgramming","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","Netherlands"
"Scientometrics","http://www.scimagojr.com/journalsearch.php?q=Scientometrics&tip=jou","Netherlands"
"Security and Communication Networks","http://www.scimagojr.com/journalsearch.php?q=Security+and+Communication+Networks&tip=jou","United States"
"SEG TechnicalProgramExpanded Abstracts","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United States"
"Semantic Web","http://www.scimagojr.com/journalsearch.php?q=Semantic+Web&tip=jou","Netherlands"
"Semantic Web and Information Systems","http://www.scimagojr.com/journalsearch.php?q=Semantic+Web+and+Information+Systems&tip=jou","United States"
"Service Oriented Computing and Applications","http://www.scimagojr.com/journalsearch.php?q=Service+Oriented+Computing+and+Applications&tip=jou","United Kingdom"
"Shenzhen Daxue Xuebao (Ligong Ban)/Journal of Shenzhen University Science and Engineering","http://www.scimagojr.com/journalsearch.php?q=Shenzhen+Daxue+Xuebao+(Ligong+Ban)/Journal+of+Shenzhen+University+Science+and+Engineering&tip=jou","China"
"Shu Ju Cai Ji Yu Chu Li/Journal of Data Acquisition and Processing","http://www.scimagojr.com/journalsearch.php?q=Shu+Ju+Cai+Ji+Yu+Chu+Li/Journal+of+Data+Acquisition+and+Processing&tip=jou","China"
"SIAM Journal of ScientificComputing","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","United States"
"SIAM Journal on AppliedDynamical Systems","http://www.scimagojr.com/journalsearch.php?q=Dynamical+Systems&tip=jou","United States"
"SIAM Journal on Computing","http://www.scimagojr.com/journalsearch.php?q=SIAM+Journal+on+Computing&tip=jou","United States"
"SIAM Journal on Optimization","http://www.scimagojr.com/journalsearch.php?q=SIAM+Journal+on+Optimization&tip=jou","United States"
"SIAM Journal onComputing","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","United States"
"SIAMJournal of Scientific Computing","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Scientific+Computing&tip=jou","United States"
"SIGCSE Bulletin (Association for Computing Machinery, Special Interest Group onComputer Science Education)","http://www.scimagojr.com/journalsearch.php?q=Computer+Science+Education&tip=jou","United States"
"SIGIR Forum (ACM Special Interest Group onInformation Retrieval)","http://www.scimagojr.com/journalsearch.php?q=Information+Retrieval&tip=jou","United States"
"SIGMOD Record","http://www.scimagojr.com/journalsearch.php?q=SIGMOD+Record&tip=jou","United States"
"Signal Processing","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","Netherlands"
"Signal Processing: Image Communication","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","Netherlands"
"Signal, Image and Video Processing","http://www.scimagojr.com/journalsearch.php?q=Signal,+Image+and+Video+Processing&tip=jou","United Kingdom"
"Simulation","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United Kingdom"
"Simulation and Gaming","http://www.scimagojr.com/journalsearch.php?q=Simulation+and+Gaming&tip=jou","United States"
"Simulation Modelling Practice and Theory","http://www.scimagojr.com/journalsearch.php?q=Simulation+Modelling+Practice+and+Theory&tip=jou","Netherlands"
"Simulationand Gaming","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United States"
"Simulationin Healthcare","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United States"
"SimulationModelling Practice and Theory","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","Netherlands"
"Sistemi Intelligenti","http://www.scimagojr.com/journalsearch.php?q=Sistemi+Intelligenti&tip=jou","Italy"
"Small Scale Digital Device Forensics Journal","http://www.scimagojr.com/journalsearch.php?q=Small+Scale+Digital+Device+Forensics+Journal&tip=jou","United States"
"Smart Innovation, Systems and Technologies","http://www.scimagojr.com/journalsearch.php?q=Smart+Innovation,+Systems+and+Technologies&tip=jou","Germany"
"Smart Materials and Structures","http://www.scimagojr.com/journalsearch.php?q=Smart+Materials+and+Structures&tip=jou","United Kingdom"
"Smart Structures and Systems","http://www.scimagojr.com/journalsearch.php?q=Smart+Structures+and+Systems&tip=jou","South Korea"
"Social Science Computer Review","http://www.scimagojr.com/journalsearch.php?q=Social+Science+Computer+Review&tip=jou","United States"
"SocialNetworks","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","Netherlands"
"Soft Computing","http://www.scimagojr.com/journalsearch.php?q=Soft+Computing&tip=jou","Germany"
"SoftComputing","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","Germany"
"Software - Practice and Experience","http://www.scimagojr.com/journalsearch.php?q=Software+-+Practice+and+Experience&tip=jou","United Kingdom"
"Software and Systems Modeling","http://www.scimagojr.com/journalsearch.php?q=Software+and+Systems+Modeling&tip=jou","Germany"
"Software Engineering Education Conference, Proceedings","http://www.scimagojr.com/journalsearch.php?q=Software+Engineering+Education+Conference,+Proceedings&tip=jou","United States"
"Software Quality Journal","http://www.scimagojr.com/journalsearch.php?q=Software+Quality+Journal&tip=jou","United States"
"Software Testing Verification and Reliability","http://www.scimagojr.com/journalsearch.php?q=Software+Testing+Verification+and+Reliability&tip=jou","United Kingdom"
"Source Code for Biology and Medicine","http://www.scimagojr.com/journalsearch.php?q=Source+Code+for+Biology+and+Medicine&tip=jou","United Kingdom"
"South African journal of communication disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","Die Suid-Afrikaanse tydskrif vir Kommunikasieafwykings, The"
"Spatial Cognition and Computation","http://www.scimagojr.com/journalsearch.php?q=Spatial+Cognition+and+Computation&tip=jou","United Kingdom"
"Speech Communication","http://www.scimagojr.com/journalsearch.php?q=Speech+Communication&tip=jou","Netherlands"
"Springer Tracts in Advanced Robotics","http://www.scimagojr.com/journalsearch.php?q=Springer+Tracts+in+Advanced+Robotics&tip=jou","Germany"
"Statistical Analysis and Data Mining","http://www.scimagojr.com/journalsearch.php?q=Statistical+Analysis+and+Data+Mining&tip=jou","United States"
"Statistics and Computing","http://www.scimagojr.com/journalsearch.php?q=Statistics+and+Computing&tip=jou","Netherlands"
"Structural and Multidisciplinary Optimization","http://www.scimagojr.com/journalsearch.php?q=Structural+and+Multidisciplinary+Optimization&tip=jou","Germany"
"Studies in Computational Intelligence","http://www.scimagojr.com/journalsearch.php?q=Studies+in+Computational+Intelligence&tip=jou","Germany"
"Studies in Ethics, Law, and Technology","http://www.scimagojr.com/journalsearch.php?q=Studies+in+Ethics,+Law,+and+Technology&tip=jou","United States"
"Studies in Fuzziness and Soft Computing","http://www.scimagojr.com/journalsearch.php?q=Studies+in+Fuzziness+and+Soft+Computing&tip=jou","Germany"
"Studies in Informatics and Control","http://www.scimagojr.com/journalsearch.php?q=Studies+in+Informatics+and+Control&tip=jou","Romania"
"Studies inComputational Intelligence","http://www.scimagojr.com/journalsearch.php?q=Computational+Intelligence&tip=jou","Germany"
"Surveys in Operations Research and Management Science","http://www.scimagojr.com/journalsearch.php?q=Surveys+in+Operations+Research+and+Management+Science&tip=jou","Netherlands"
"Sustainable Computing: Informatics and Systems","http://www.scimagojr.com/journalsearch.php?q=Sustainable+Computing:+Informatics+and+Systems&tip=jou","United States"
"Swarm and Evolutionary Computation","http://www.scimagojr.com/journalsearch.php?q=Swarm+and+Evolutionary+Computation&tip=jou","Netherlands"
"Swarm Intelligence","http://www.scimagojr.com/journalsearch.php?q=Swarm+Intelligence&tip=jou","United States"
"Symmetry","http://www.scimagojr.com/journalsearch.php?q=Symmetry&tip=jou","Switzerland"
"Symmetry, Integrability and Geometry: Methods and Applications (SIGMA)","http://www.scimagojr.com/journalsearch.php?q=Symmetry&tip=jou","Ukraine"
"Synthesis Lectures on Artificial Intelligence and Machine Learning","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Artificial+Intelligence+and+Machine+Learning&tip=jou","United States"
